stop_id,stop_name
300567,FLATLANDS AV/E 88 ST
300568,FLATLANDS AV/REMSEN AV
300569,FLATLANDS AV/E 92 ST
300570,FLATLANDS AV/E 94 ST
300578,GLENWOOD RD/E 103 ST
300579,GLENWOOD RD/E 105 ST
300580,GLENWOOD RD/E 108 ST
300582,COZINE AV/ALABAMA AV
300584,WORTMAN AV/PENNSYLVANIA AV
300585,WORTMAN AV/VERMONT ST
300587,WORTMAN AV/SCHENCK AV
300588,WORTMAN AV/JEROME ST
300590,COZINE AV/ASHFORD ST
300591,COZINE AV/JEROME ST
300595,COZINE AV/PENNSYLVANIA AV
300596,COZINE AV/ALABAMA AV
300602,FLATLANDS AV/E 101 ST
300608,FLATLANDS AV/E 94 ST
300609,FLATLANDS AV/E 92 ST
300610,FLATLANDS AV/REMSEN AV
300611,FLATLANDS AV/E 88 ST
300612,FLATLANDS AV/E 86 ST
300613,FLATLANDS AV/E 84 ST
300614,FLATLANDS AV/E 82 ST
300615,FLATLANDS AV/E 80 ST
300617,FLATLANDS AV/E 76 ST
300618,FLATLANDS AV/RALPH AV
300619,GLENWOOD RD/RALPH AV
300620,GLENWOOD RD/E 58 ST
300621,AVENUE H/E 56 ST
300622,AVENUE H/E 54 ST
300623,AVENUE H/E 52 ST
300624,AVENUE H/UTICA AV
300626,AVENUE H/SCHENECTADY AV
300627,AVENUE H/E 45 ST
300628,AVENUE H/E 43 ST
300629,AVENUE H/ALBANY AV
300630,GLENWOOD RD/ALBANY AV
300631,GLENWOOD RD/E 39 ST
300632,GLENWOOD RD/E 37 ST
300633,GLENWOOD RD/E 35 ST
300634,GLENWOOD RD/NEW YORK AV
300635,GLENWOOD RD/NOSTRAND AV
300636,GLENWOOD RD/FLATBUSH AV
300637,GLENWOOD RD/AMERSFORT PL
300638,BEDFORD AV/GLENWOOD RD
300640,BEDFORD AV/AVENUE I
300641,BEDFORD AV/AVENUE J
300652,BAY PKWY/E 3 ST
300653,BAY PKWY/McDONALD AV
300654,BAY PKWY/60 ST
300655,BAY PKWY/61 ST
300656,BAY PKWY/63 ST
300657,BAY PKWY/65 ST
300658,BAY PKWY/67 ST
300659,BAY PKWY/BAY RIDGE AV
300660,BAY PKWY/71 ST
300662,BAY PKWY/BAY RIDGE PKWY
300663,BAY PKWY/77 ST
300671,SHORE PKWY/BAY PKWY
300682,KINGS HWY/TROY AV
300683,KINGS HWY/AVENUE J
300684,KINGS HWY/AVENUE I
300685,KINGS HWY/SCHENECTADY AV
300687,KINGS HWY/UTICA AV
300688,KINGS HWY/GLENWOOD RD
300690,KINGS HWY/FOSTER AV
300691,KINGS HWY/AVENUE D
300692,KINGS HWY/CLARENDON RD
300693,KINGS HWY/BEVERLY RD
300694,KINGS HWY/TILDEN AV
300695,KINGS HWY/SNYDER AV
300696,KINGS HWY/CHURCH AV
300697,KINGS HWY/REMSEN AV
300698,KINGS HWY/LINDEN BLVD
300701,LENOX RD/E 95 ST
300702,LENOX RD/ROCKAWAY PKWY
300703,RIVERDALE AV/E 98 ST
300705,SARATOGA AV/LIVONIA AV
300706,SARATOGA AV/DUMONT AV
300707,SARATOGA AV/BLAKE AV
300708,SARATOGA AV/SUTTER AV
300712,THOMAS S BOYLAND ST/EASTERN PKWY
300713,THOMAS S BOYLAND ST/SAINT MARKS AV
300714,THOMAS S BOYLAND ST/DEAN ST
300715,THOMAS S BOYLAND ST/ATLANTIC AV
300716,THOMAS S BOYLAND ST/FULTON ST
300717,THOMAS S BOYLAND ST/MACDOUGAL ST
300718,THOMAS S BOYLAND ST/MARION ST
300719,THOMAS S BOYLAND ST/BAINBRIDGE ST
300733,BROADWAY/HALSEY ST
300735,SARATOGA AV/HALSEY ST
300736,SARATOGA AV/MACDONOUGH ST
300737,SARATOGA AV/BAINBRIDGE ST
300738,SARATOGA AV/MARION ST
300740,SARATOGA AV/FULTON ST
300741,SARATOGA AV/ATLANTIC AV
300742,SARATOGA AV/DEAN ST
300743,SARATOGA AV/SAINT MARKS AV
300744,SARATOGA AV/PARK PL
300748,SARATOGA AV/SUTTER AV
300749,SARATOGA AV/BLAKE AV
300750,SARATOGA AV/DUMONT AV
300751,SARATOGA AV/LIVONIA AV
300753,RIVERDALE AV/LEGION ST
300754,LENOX RD/E 98 ST
300755,LENOX RD/ROCKAWAY PKWY
300757,KINGS HWY/E 94 ST
300758,KINGS HWY/E 92 ST
300759,KINGS HWY/REMSEN AV
300760,KINGS HWY/LINDEN BLVD
300761,KINGS HWY/CHURCH AV
300762,KINGS HWY/SNYDER AV
300763,KINGS HWY/TILDEN AV
300764,KINGS HWY/BEVERLY RD
300765,KINGS HWY/CLARENDON RD
300766,KINGS HWY/AVENUE D
300767,KINGS HWY/FOSTER AV
300769,KINGS HWY/GLENWOOD RD
300770,KINGS HWY/UTICA AV
300771,KINGS HWY/AVENUE H
300772,KINGS HWY/SCHENECTADY AV
300773,KINGS HWY/AVENUE I
300774,KINGS HWY/AVENUE J
300790,CROPSEY AV/15 AV
300791,CROPSEY AV/16 AV
300792,CROPSEY AV/17 AV
300794,18 AV/BATH AV
300795,18 AV/BENSON AV
300796,18 AV/86 ST
300797,18 AV/85 ST
300798,18 AV/84 ST
300799,18 AV/81 ST
300800,18 AV/79 ST
300801,18 AV/77 ST
300802,18 AV/BAY RIDGE PKWY
300803,18 AV/72 ST
300804,18 AV/70 ST
300805,18 AV/68 ST
300806,18 AV/66 ST
300807,18 AV/64 ST
300808,18 AV/62 ST
300809,18 AV/60 ST
300811,18 AV/55 ST
300812,18 AV/53 ST
300814,18 AV/50 ST
300816,18 AV/47 ST
300817,18 AV/McDONALD AV
300818,18 AV/E 3 ST
300819,18 AV/OCEAN PKWY
300820,18 AV/E 8 ST
300821,CONEY ISLAND AV/18 AV
300822,CONEY ISLAND AV/NEWKIRK AV
300823,FOSTER AV/CONEY ISLAND AV
300824,FOSTER AV/ARGYLE RD
300825,FOSTER AV/E 16 ST
300826,FOSTER AV/E 18 ST
300827,FOSTER AV/OCEAN AV
300828,FOSTER AV/E 22 ST
300830,FOSTER AV/FLATBUSH AV
300831,ROGERS AV/FOSTER AV
300832,AVENUE D/ROGERS AV
300833,AVENUE D/NOSTRAND AV
300834,AVENUE D/E 31 ST
300835,AVENUE D/NEW YORK AV
300836,AVENUE D/E 35 ST
300837,AVENUE D/E 37 ST
300838,AVENUE D/E 39 ST
300839,AVENUE D/E 45 ST
300841,AVENUE D/SCHENECTADY AV
300842,AVENUE D/UTICA AV
300843,AVENUE D/E 53 ST
300844,AVENUE D/KINGS HWY
300847,BEVERLY RD/E 57 ST
300848,BEVERLY RD/E 59 ST
300853,REMSEN AV/AVENUE D
300857,RALPH AV/CLARENDON RD
300858,BEVERLY RD/RALPH AV
300859,BEVERLY RD/E 58 ST
300862,AVENUE D/E 52 ST
300863,AVENUE D/UTICA AV
300864,AVENUE D/E 48 ST
300865,AVENUE D/E 46 ST
300866,AVENUE D/E 43 ST
300867,AVENUE D/E 40 ST
300868,AVENUE D/E 38 ST
300869,AVENUE D/BROOKLYN AV
300873,FOSTER AV/E 29 ST
300874,FOSTER AV/ROGERS AV
300875,FOSTER AV/FLATBUSH AV
300876,FOSTER AV/BEDFORD AV
300877,FOSTER AV/E 22 ST
300878,FOSTER AV/OCEAN AV
300879,FOSTER AV/E 18 ST
300880,FOSTER AV/MARLBOROUGH RD
300881,FOSTER AV/RUGBY RD
300882,FOSTER AV/CONEY ISLAND AV
300883,CONEY ISLAND AV/NEWKIRK AV
300884,18 AV/CONEY ISLAND AV
300885,18 AV/E 8 ST
300886,18 AV/OCEAN PKWY
300887,18 AV/E 5 ST
300888,18 AV/E 2 ST
300889,18 AV/McDONALD AV
300890,18 AV/45 ST
300891,18 AV/47 ST
300893,18 AV/50 ST
300895,18 AV/55 ST
300898,18 AV/62 ST
300899,18 AV/64 ST
300900,18 AV/66 ST
300901,18 AV/68 ST
300902,18 AV/70 ST
300903,18 AV/72 ST
300904,18 AV/BAY RIDGE PKWY
300905,18 AV/77 ST
300906,18 AV/79 ST
300908,18 AV/NEW UTRECHT AV
300909,18 AV/86 ST
300910,18 AV/BENSON AV
300911,18 AV/BATH AV
300912,18 AV/CROPSEY AV
300913,CROPSEY AV/17 AV
300914,CROPSEY AV/16 AV
300915,CROPSEY AV/15 AV
300916,CROPSEY AV/BAY 7 ST
300922,3 AV/BAY RIDGE AV
300924,3 AV/65 ST
300926,60 ST/4 AV
300927,60 ST/5 AV
300928,60 ST/6 AV
300930,60 ST/8 AV
300934,60 ST/12 AV
300935,60 ST/13 AV
300936,60 ST/14 AV
300937,60 ST/15 AV
300938,60 ST/16 AV
300940,60 ST/18 AV
300942,60 ST/20 AV
300944,60 ST/BAY PKWY
300945,60 ST/23 AV
300950,OCEAN PKWY SOUTH/AVENUE M
300952,AVENUE M/E 9 ST
300956,AVENUE M/E 18 ST
300957,OCEAN AV/AVENUE M
300958,AVENUE L/OCEAN AV
300959,AVENUE L/E 22 ST
300962,AVENUE L/E 28 ST
300963,AVENUE L/NOSTRAND AV
300966,AVENUE L/E 36 ST
300969,KINGS PLAZA/KINGS PLAZA
300971,AVENUE L/FLATBUSH AV
300974,AVENUE L/NEW YORK AV
300975,AVENUE L/NOSTRAND AV
300977,AVENUE L/BEDFORD AV
300978,AVENUE L/E 23 ST
300980,OCEAN AV/AVENUE L
300981,AVENUE M/OCEAN AV
300982,AVENUE M/E 18 ST
300991,AVENUE N/E 3 ST
300993,60 ST/23 AV
300996,60 ST/20 AV
300998,60 ST/18 AV
300999,60 ST/17 AV
301000,60 ST/16 AV
301002,60 ST/NEW UTRECHT AV
301003,60 ST/13 AV
301006,60 ST/FORT HAMILTON PKWY
301008,60 ST/8 AV
301010,60 ST/6 AV
301016,3 AV/65 ST
301017,3 AV/SENATOR ST
301028,ELDERT LN/LINDEN BLVD
301029,LINDEN BLVD/ELDERT LN
301030,LINDEN BLVD/SHERIDAN AV
301031,LINDEN BLVD/AUTUMN AV
301032,LINDEN BLVD/CRESCENT ST
301033,LINDEN BLVD/EUCLID AV
301034,FOUNTAIN AV/LINDEN BLVD
301035,FOUNTAIN AV/HEGEMAN AV
301036,DUMONT AV/FOUNTAIN AV
301037,DUMONT AV/MILFORD ST
301038,NEW LOTS AV/BERRIMAN ST
301039,NEW LOTS AV/LINWOOD ST
301041,NEW LOTS AV/BARBEY ST
301042,NEW LOTS AV/HENDRIX ST
301043,NEW LOTS AV/MILLER AV
301044,NEW LOTS AV/WYONA ST
301045,NEW LOTS AV/PENNSYLVANIA AV
301046,NEW LOTS AV/SHEFFIELD AV
301049,NEW LOTS AV/VAN SINDEREN AV
301050,NEW LOTS AV/POWELL ST
301051,NEW LOTS AV/CHRISTOPHER AV
301052,HEGEMAN AV/WATKINS ST
301053,HEGEMAN AV/THATFORD AV
301054,HEGEMAN AV/CHESTER ST
301056,E 98 ST/HEGEMAN AV
301057,E 98 ST/LOTT AV
301058,E 98 ST/LEGION ST
301059,E 98 ST/RIVERDALE AV
301061,E 98 ST/DUMONT AV
301062,E 98 ST/BLAKE AV
301063,RALPH AV/SUTTER AV
301064,RALPH AV/EAST NEW YORK AV
301066,RALPH AV/SAINT JOHNS PL
301067,BUFFALO AV/SAINT JOHNS PL
301069,BUFFALO AV/SAINT MARKS AV
301070,BERGEN ST/BUFFALO AV
301071,BERGEN ST/ROCHESTER AV
301072,BERGEN ST/UTICA AV
301073,BERGEN ST/SCHENECTADY AV
301074,BERGEN ST/TROY AV
301075,TROY AV/DEAN ST
301076,TROY AV/ATLANTIC AV
301077,TROY AV/FULTON ST
301078,LEWIS AV/BAINBRIDGE ST
301079,LEWIS AV/MACDONOUGH ST
301080,LEWIS AV/HALSEY ST
301081,LEWIS AV/JEFFERSON AV
301082,LEWIS AV/MADISON ST
301083,LEWIS AV/GATES AV
301084,LEWIS AV/GREENE AV
301087,LEWIS AV/DEKALB AV
301088,LEWIS AV/PULASKI ST
301089,LEWIS AV/WILLOUGHBY AV
301090,LEWIS AV/MYRTLE AV
301091,LEWIS AV/BROADWAY
301092,BROADWAY/PARK ST
301095,MARCUS GARVEY BLVD/PARK AV
301096,MARCUS GARVEY BLVD/MYRTLE AV
301097,MARCUS GARVEY BLVD/WILLOUGHBY AV
301098,MARCUS GARVEY BLVD/PULASKI ST
301099,MARCUS GARVEY BLVD/DE KALB AV
301100,MARCUS GARVEY BLVD/LAFAYETTE AV
301101,MARCUS GARVEY BLVD/LEXINGTON AV
301103,MARCUS GARVEY BLVD/MADISON ST
301104,MARCUS GARVEY BLVD/JEFFERSON AV
301105,MARCUS GARVEY BLVD/HALSEY ST
301106,MARCUS GARVEY BLVD/MACDONOUGH ST
301107,MARCUS GARVEY BLVD/FULTON ST
301108,ALBANY AV/FULTON ST
301109,ALBANY AV/ATLANTIC AV
301110,DEAN ST/ALBANY AV
301115,ROCHESTER AV/BERGEN ST
301116,SAINT MARKS AV/ROCHESTER AV
301117,BUFFALO AV/PROSPECT PL
301118,BUFFALO AV/PARK PL
301119,SAINT JOHNS PL/BUFFALO AV
301120,SAINT JOHNS PL/RALPH AV
301121,RALPH AV/EASTERN PKWY
301122,RALPH AV/EAST NEW YORK AV
301123,RALPH AV/SUTTER AV
301124,E 98 ST/WINTHROP ST
301125,E 98 ST/CLARKSON AV
301126,E 98 ST/LENOX RD
301127,E 98 ST/WILLMOHR ST
301128,E 98 ST/CHURCH AV
301132,HEGEMAN AV/ROCKAWAY AV
301133,HEGEMAN AV/OSBORN ST
301135,NEW LOTS AV/SACKMAN ST
301136,NEW LOTS AV/VAN SINDEREN AV
301137,NEW LOTS AV/HINSDALE ST
301138,NEW LOTS AV/MALTA ST
301139,NEW LOTS AV/GEORGIA AV
301141,NEW LOTS AV/VERMONT ST
301142,NEW LOTS AV/BRADFORD ST
301143,NEW LOTS AV/MILLER AV
301144,NEW LOTS AV/SCHENCK AV
301145,NEW LOTS AV/JEROME ST
301147,NEW LOTS AV/ELTON ST
301148,NEW LOTS AV/ESSEX ST
301149,NEW LOTS AV/BERRIMAN ST
301151,DUMONT AV/MONTAUK AV
301152,DUMONT AV/FOUNTAIN AV
301153,FOUNTAIN AV/HEGEMAN AV
301155,LINDEN BLVD/EUCLID AV
301156,LINDEN BLVD/CRESCENT ST
301162,52 ST/2 AV
301168,50 ST/6 AV
301170,50 ST/8 AV
301171,50 ST/9 AV
301172,50 ST/10 AV
301173,50 ST/FORT HAMILTON PKWY
301174,50 ST/11 AV
301175,50 ST/NEW UTRECHT AV
301177,50 ST/14 AV
301178,50 ST/15 AV
301179,50 ST/16 AV
301180,50 ST/17 AV
301182,50 ST/19 AV
301183,50 ST/20 AV
301184,AVENUE I/McDONALD AV
301185,AVENUE I/E 3 ST
301187,AVENUE I/E 7 ST
301188,AVENUE I/E 9 ST
301189,CONEY ISLAND AV/AVENUE I
301278,CONEY ISLAND AV/AVENUE I
301279,AVENUE I/E 9 ST
301280,AVENUE I/E 7 ST
301281,AVENUE I/OCEAN PKWY
301282,AVENUE I/E 3 ST
301283,AVENUE I/McDONALD AV
301286,49 ST/18 AV
301287,49 ST/17 AV
301288,49 ST/16 AV
301289,49 ST/15 AV
301290,49 ST/14 AV
301292,49 ST/NEW UTRECHT AV
301293,49 ST/11 AV
301295,49 ST/10 AV
301296,49 ST/9 AV
301297,49 ST/8 AV
301298,49 ST/7 AV
301309,PARKSIDE AV/OCEAN AV
301310,PARKSIDE AV/FLATBUSH AV
301311,PARKSIDE AV/BEDFORD AV
301312,CLARKSON AV/BEDFORD AV
301313,CLARKSON AV/ROGERS AV
301314,CLARKSON AV/NOSTRAND AV
301315,CLARKSON AV/NEW YORK AV
301316,CLARKSON AV/KINGS COUNTY HOSPITAL
301317,CLARKSON AV/E 38 ST
301318,ALBANY AV/CLARKSON AV
301319,ALBANY AV/WINTHROP ST
301320,ALBANY AV/HAWTHORNE ST
301322,ALBANY AV/MAPLE ST
301323,EAST NEW YORK AV/ALBANY AV
301326,LEFFERTS AV/SCHENECTADY AV
301328,EAST NEW YORK AV/E 92 ST
301329,EAST NEW YORK AV/E 94 ST
301330,EAST NEW YORK AV/E 96 ST
301332,EAST NEW YORK AV/RALPH AV
301333,EAST NEW YORK AV/UNION ST
301334,PITKIN AV/HOWARD AV
301342,EAST NEW YORK AV/SACKMAN ST
301343,EAST NEW YORK AV/JUNIUS ST
301384,JAMAICA AV/FANCHON PL
301395,EAST NEW YORK AV/E 96 ST
301397,EAST NEW YORK AV/E 95 ST
301398,EAST NEW YORK AV/MONTGOMERY ST
301400,SCHENECTADY AV/LEFFERTS AV
301402,EAST NEW YORK AV/TROY AV
301403,ALBANY AV/EAST NEW YORK AV
301404,ALBANY AV/MIDWOOD ST
301405,ALBANY AV/FENIMORE ST
301406,ALBANY AV/WINTHROP ST
301407,CLARKSON AV/ALBANY AV
301408,CLARKSON AV/E 39 ST
301409,CLARKSON AV/NEW YORK AV
301410,CLARKSON AV/NOSTRAND AV
301412,CLARKSON AV/BEDFORD AV
301413,CLARKSON AV/FLATBUSH AV
301414,WOODRUFF AV/OCEAN AV
301418,FOUNTAIN AV/VANDALIA AV
301419,CRESCENT ST/FLATLANDS AV
301420,CRESCENT ST/COZINE AV
301421,CRESCENT ST/WORTMAN AV
301427,SUTTER AV/CRESCENT ST
301429,CRESCENT ST/PITKIN AV
301430,CRESCENT ST/GLENMORE AV
301431,CRESCENT ST/LIBERTY AV
301435,CRESCENT ST/FULTON ST
301436,CRESCENT ST/RIDGEWOOD AV
301437,CRESCENT ST/ETNA ST
301492,CYPRESS HILLS ST/JAMAICA AV
301493,JAMAICA AV/CRESCENT ST
301494,JAMAICA AV/HEMLOCK ST
301495,CRESCENT ST/ETNA ST
301496,CRESCENT ST/RIDGEWOOD AV
301497,CRESCENT ST/FULTON ST
301500,CRESCENT ST/LIBERTY AV
301501,EUCLID AV/LIBERTY AV
301503,EUCLID AV/PITKIN AV
301504,EUCLID AV/BELMONT AV
301505,EUCLID AV/SUTTER AV
301506,EUCLID AV/BLAKE AV
301507,EUCLID AV/DUMONT AV
301511,CRESCENT ST/STANLEY AV
301512,CRESCENT ST/WORTMAN AV
301516,EASTERN PKWY/ROCHESTER AV
301517,EASTERN PKWY/BUFFALO AV
301521,PITKIN AV/SARATOGA AV
301522,PITKIN AV/HERZL ST
301530,DUMONT AV/MOTHER GASTON BLVD
301531,POWELL ST/DUMONT AV
301532,POWELL ST/BLAKE AV
301534,SUTTER AV/POWELL ST
301535,SUTTER AV/VAN SINDEREN AV
301536,SUTTER AV/WILLIAMS AV
301537,SUTTER AV/GEORGIA AV
301538,SUTTER AV/PENNSYLVANIA AV
301539,SUTTER AV/WYONA ST
301540,SUTTER AV/MILLER AV
301541,SUTTER AV/HENDRIX ST
301542,SUTTER AV/BARBEY ST
301543,SUTTER AV/WARWICK ST
301544,SUTTER AV/CLEVELAND ST
301545,SUTTER AV/LINWOOD ST
301546,SUTTER AV/SHEPHERD AV
301547,SUTTER AV/ATKINS AV
301548,SUTTER AV/MILFORD ST
301549,SUTTER AV/FOUNTAIN AV
301550,SUTTER AV/EUCLID AV
301551,CRESCENT ST/SUTTER AV
301552,SUTTER AV/LINCOLN AV
301553,SUTTER AV/GRANT AV
301554,DREW ST/SUTTER AV
301555,DREW ST/DUMONT AV
301556,DREW ST/LINDEN BLVD
301560,LINCOLN AV/BLAKE AV
301561,SUTTER AV/AUTUMN AV
301562,SUTTER AV/CRESCENT ST
301563,SUTTER AV/EUCLID AV
301564,SUTTER AV/FOUNTAIN AV
301565,SUTTER AV/LOGAN ST
301566,SUTTER AV/MONTAUK AV
301567,SUTTER AV/BERRIMAN ST
301568,SUTTER AV/ESSEX ST
301569,SUTTER AV/ELTON ST
301570,SUTTER AV/ASHFORD ST
301572,SUTTER AV/SCHENCK AV
301573,SUTTER AV/VAN SICLEN AV
301574,SUTTER AV/BRADFORD ST
301575,SUTTER AV/VERMONT ST
301576,SUTTER AV/PENNSYLVANIA AV
301577,SUTTER AV/ALABAMA AV
301578,SUTTER AV/HINSDALE ST
301579,SUTTER AV/VAN SINDEREN AV
301580,JUNIUS ST/SUTTER AV
301581,JUNIUS ST/BLAKE AV
301582,DUMONT AV/JUNIUS ST
301583,DUMONT AV/POWELL ST
301585,MOTHER GASTON BLVD/BLAKE AV
301586,MOTHER GASTON BLVD/SUTTER AV
301588,MOTHER GASTON BLVD/BELMONT AV
301589,PITKIN AV/MOTHER GASTON BLVD
301590,PITKIN AV/OSBORN ST
301591,PITKIN AV/ROCKAWAY AV
301593,PITKIN AV/AMBOY ST
301594,PITKIN AV/STRAUSS ST
301595,PITKIN AV/LEGION ST
301597,EASTERN PKWY/RALPH AV
301598,EASTERN PKWY/BUFFALO AV
301599,EASTERN PKWY/ROCHESTER AV
301601,EASTERN PKWY/SCHENECTADY AV
301602,SHORE RD/4 AV
301603,SHORE RD/3 AV
301604,SHORE RD/99 ST
301605,SHORE RD/97 ST
301606,SHORE RD/RIDGE BLVD
301607,SHORE RD/OLIVER ST
301608,SHORE RD/91 ST
301609,NARROWS AV/89 ST
301610,NARROWS AV/86 ST
301611,86 ST/COLONIAL RD
301612,86 ST/RIDGE BLVD
301613,86 ST/3 AV
301614,86 ST/4 AV
301615,86 ST/5 AV
301616,FORT HAMILTON PKWY/86 ST
301620,FORT HAMILTON PKWY/77 ST
301621,FORT HAMILTON PKWY/BAY RIDGE PKWY
301622,FORT HAMILTON PKWY/74 ST
301623,FORT HAMILTON PKWY/72 ST
301624,FORT HAMILTON PKWY/BAY RIDGE AV
301625,FORT HAMILTON PKWY/68 ST
301626,FORT HAMILTON PKWY/66 ST
301628,FORT HAMILTON PKWY/62 ST
301646,36 ST/CLARA ST
301647,36 ST/12 AV
301648,12 AV/CHESTER AV
301649,12 AV/DAHILL RD
301651,CATON AV/McDONALD AV
301652,CATON AV/E 4 ST
301654,CATON AV/E 8 ST
301655,CATON AV/CONEY ISLAND AV
301657,CATON AV/WESTMINSTER
301658,CATON AV/RUGBY RD
301659,CATON AV/E 16 ST
301663,OCEAN AV/CATON AV
301664,CATON AV/SAINT PAULS PL
301665,CATON AV/PARADE PL
301667,CATON AV/ARGYLE RD
301669,CATON AV/CONEY ISLAND AV
301671,CATON AV/OCEAN PKWY
301672,CATON AV/E 5 ST
301673,CATON AV/E 3 ST
301674,CATON AV/McDONALD AV
301675,DAHILL RD/12 AV
301676,12 AV/CHESTER AV
301677,37 ST/12 AV
301678,37 ST/13 AV
301679,13 AV/39 ST
301680,13 AV/41 ST
301681,13 AV/43 ST
301682,13 AV/45 ST
301683,13 AV/47 ST
301684,13 AV/49 ST
301685,13 AV/52 ST
301686,13 AV/54 ST
301689,57 ST/12 AV
301690,57 ST/11 AV
301691,57 ST/FORT HAMILTON PKWY
301692,FORT HAMILTON PKWY/58 ST
301693,FORT HAMILTON PKWY/60 ST
301694,FORT HAMILTON PKWY/62 ST
301698,FORT HAMILTON PKWY/BAY RIDGE AV
301701,FORT HAMILTON PKWY/BAY RIDGE PKWY
301707,86 ST/5 AV
301708,86 ST/4 AV
301709,86 ST/3 AV
301710,86 ST/RIDGE BLVD
301711,86 ST/COLONIAL RD
301714,SHORE RD/88 ST
301715,SHORE RD/NARROWS AV
301716,SHORE RD/91 ST
301717,SHORE RD/OLIVER ST
301718,SHORE RD/RIDGE BLVD
301719,SHORE RD/97 ST
301720,SHORE RD/99 ST
301721,3 AV/SHORE RD
301722,3 AV/MARINE AV
301723,MARINE AV/4 AV
301724,4 AV/99 ST
301725,4 AV/100 ST
301726,SEAVIEW AV/E 108 ST
301727,SEAVIEW AV/E 105 ST
301728,SEAVIEW AV/E 102 ST
301730,SEAVIEW AV/ROCKAWAY PKWY
301731,SEAVIEW AV/E 95 ST
301732,SEAVIEW AV/E 93 ST
301733,SEAVIEW AV/REMSEN AV
301734,REMSEN AV/AVENUE N
301735,REMSEN AV/AVENUE M
301736,REMSEN AV/AVENUE L
301737,REMSEN AV/AVENUE K
301738,REMSEN AV/AVENUE J
301739,REMSEN AV/FLATLANDS AV
301740,REMSEN AV/GLENWOOD RD
301742,REMSEN AV/FOSTER AV
301743,REMSEN AV/AVENUE D
301744,REMSEN AV/DITMAS AV
301745,REMSEN AV/AVENUE B
301746,REMSEN AV/AVENUE A
301747,REMSEN AV/CHURCH AV
301748,REMSEN AV/LINDEN BLVD
301749,REMSEN AV/KINGS HWY
301750,REMSEN AV/LENOX RD
301751,REMSEN AV/CLARKSON AV
301752,REMSEN AV/WINTHROP ST
301753,REMSEN AV/RUTLAND RD
301755,EAST NEW YORK AV/SCHENECTADY AV
301756,TROY AV/EAST NEW YORK AV
301757,TROY AV/EMPIRE BLVD
301758,TROY AV/MONTGOMERY ST
301759,TROY AV/CARROLL ST
301760,TROY AV/EASTERN PKWY
301762,GLENWOOD RD/E 96 ST
301766,E 80 ST/PAERDEGAT 15 ST
301767,E 80 ST/AVENUE N
301768,AVENUE L/E 83 ST
301769,AVENUE L/E 85 ST
301770,AVENUE L/E 87 ST
301776,REMSEN AV/E 51 ST
301777,REMSEN AV/RUTLAND RD
301778,REMSEN AV/E 54 ST
301779,REMSEN AV/E 56 ST
301781,REMSEN AV/KINGS HWY
301783,REMSEN AV/CHURCH AV
301786,REMSEN AV/DITMAS AV
301788,REMSEN AV/FOSTER AV
301789,REMSEN AV/FARRAGUT RD
301790,REMSEN AV/GLENWOOD RD
301791,REMSEN AV/FLATLANDS AV
301792,REMSEN AV/AVENUE J
301793,REMSEN AV/AVENUE K
301794,REMSEN AV/AVENUE L
301795,REMSEN AV/AVENUE M
301796,REMSEN AV/AVENUE N
301797,REMSEN AV/SEAVIEW AV
301798,SEAVIEW AV/E 91 ST
301799,SEAVIEW AV/E 93 ST
301800,SEAVIEW AV/E 95 ST
301801,SEAVIEW AV/ROCKAWAY PKWY
301802,SEAVIEW AV/E 99 ST
301803,SEAVIEW AV/E 102 ST
301811,AVENUE L/E 86 ST
301812,AVENUE L/E 84 ST
301813,AVENUE L/E 82 ST
301814,E 80 ST/PAERDEGAT 7 ST
301815,E 80 ST/PAERDEGAT 10 ST
301816,E 80 ST/PAERDEGAT 13 ST
301839,WYCKOFF AV/MENAHAN ST
301840,WYCKOFF AV/GREENE AV
301841,WYCKOFF AV/HIMROD ST
301846,FLUSHING AV/THAMES ST
301856,GRAND ST/OLIVE ST
301857,GRAND ST/BUSHWICK AV
301860,METROPOLITAN AV/GRAHAM AV
301875,FLUSHING AV/MELROSE ST
301879,WYCKOFF AV/DE KALB AV
301880,WYCKOFF AV/STANHOPE ST
301881,WYCKOFF AV/HARMAN ST
301882,WYCKOFF AV/BLEECKER ST
301883,WYCKOFF AV/GROVE ST
301918,FLUSHING AV/VANDERBILT AV
301919,FLUSHING AV/WASHINGTON AV
301920,FLUSHING AV/RYERSON ST
301925,FLUSHING AV/WASHINGTON AV
301931,DE KALB AV/CARLTON AV
301933,DE KALB AV/SOUTH PORTLAND AV
301934,DE KALB AV/FORT GREENE PL
301943,LINDEN BLVD/LOGAN ST
301944,LINDEN BLVD/ATKINS AV
301945,LINDEN BLVD/SHEPHERD AV
301947,ASHFORD ST/LINDEN BLVD
301956,PENNSYLVANIA AV/WORTMAN AV
301957,PENNSYLVANIA AV/STANLEY AV
301958,PENNSYLVANIA AV/LINDEN BLVD
301959,PENNSYLVANIA AV/HEGEMAN AV
301960,PENNSYLVANIA AV/NEW LOTS AV
301961,PENNSYLVANIA AV/RIVERDALE AV
301962,PENNSYLVANIA AV/LIVONIA AV
301963,PENNSYLVANIA AV/DUMONT AV
301964,PENNSYLVANIA AV/BLAKE AV
301965,PENNSYLVANIA AV/SUTTER AV
301966,PENNSYLVANIA AV/BELMONT AV
301967,PENNSYLVANIA AV/PITKIN AV
301973,JAMAICA AV/BROADWAY
